Time,ORP,Experiment
09:54:03,-128,Baseline
09:54:05,-128,Baseline
09:54:07,-128,Baseline
09:54:09,-128,Baseline
09:54:11,-127.9,Baseline
09:54:13,-128,Baseline
09:54:15,-128,Baseline
09:54:17,-128,Baseline
09:54:19,-128,Baseline
09:54:21,-127.9,Baseline
09:54:23,-127.9,Baseline
09:54:25,-127.9,Baseline
09:54:27,-127.9,Baseline
09:54:29,-127.9,Baseline
09:54:31,-127.9,Baseline
09:54:33,-127.9,Baseline
09:54:35,-127.9,Baseline
09:54:37,-127.9,Baseline
09:54:39,-127.9,Baseline
09:54:41,-127.9,Baseline
09:54:43,-127.9,Baseline
09:54:45,-127.9,Baseline
09:54:47,-127.9,Baseline
09:54:49,-127.9,Baseline
09:54:51,-127.9,Baseline
09:54:53,-127.8,Baseline
09:54:55,-127.8,Baseline
09:54:57,-127.8,Baseline
09:54:59,-127.8,Baseline
09:55:01,-127.8,Baseline
09:55:03,-127.8,Baseline
09:55:05,-127.9,Baseline
09:55:07,-127.8,Baseline
09:55:09,-127.8,Baseline
09:55:11,-127.8,Baseline
09:55:13,-127.7,Baseline
09:55:15,-127.7,Baseline
09:55:17,-127.8,Baseline
09:55:19,-127.8,Baseline
09:55:21,-127.8,Baseline
09:55:23,-127.7,Baseline
09:55:25,-127.8,Baseline
09:55:27,-127.8,Baseline
09:55:29,-127.8,Baseline
09:55:31,-127.8,Baseline
09:55:33,-127.8,Baseline
09:55:35,-127.8,Baseline
09:55:37,-127.8,Baseline
09:55:39,-127.8,Baseline
09:55:41,-127.8,Baseline
09:55:43,-127.8,Baseline
09:55:45,-127.8,Baseline
09:55:47,-127.8,Baseline
09:55:49,-127.8,Baseline
09:55:51,-127.8,Baseline
09:55:53,-127.7,Baseline
09:55:55,-127.7,Baseline
09:55:57,-127.7,Baseline
09:55:59,-127.7,Baseline
09:56:01,-127.7,Baseline
09:56:03,-127.8,Baseline
09:56:05,-127.7,Baseline
09:56:07,-127.7,Baseline
09:56:09,-127.7,Baseline
09:56:11,-127.7,Baseline
09:56:13,-127.7,Baseline
09:56:15,-127.7,Baseline
09:56:17,-127.7,Baseline
09:56:19,-127.7,Baseline
09:56:21,-127.7,Baseline
09:56:23,-127.7,Baseline
09:56:25,-127.7,Baseline
09:56:27,-127.7,Baseline
09:56:29,-127.7,Baseline
09:56:31,-127.7,Baseline
09:56:33,-127.7,Baseline
09:56:35,-127.7,Baseline
09:56:37,-127.7,Baseline
09:56:39,-127.7,Baseline
09:56:41,-127.7,Baseline
09:56:43,-127.7,Baseline
09:56:45,-127.7,Baseline
09:56:47,-127.7,Baseline
09:56:49,-127.7,Baseline
09:56:51,-127.7,Baseline
09:56:53,-127.7,Baseline
09:56:55,-127.7,Baseline
09:56:57,-127.7,Baseline
09:56:59,-127.7,Baseline
09:57:01,-127.7,Baseline
09:57:03,-127.6,Baseline
09:57:05,-127.7,Baseline
09:57:07,-127.7,Baseline
