Time,EC,Experiment
10:18:21,364.5,Baseline
09:31:33,364.6,Baseline
09:31:35,364.6,Baseline
09:31:37,364.6,Baseline
09:31:41,364.6,Baseline
09:48:09,364.6,Baseline
09:48:17,364.6,Baseline
10:03:03,364.6,Baseline
10:03:15,364.6,Baseline
10:03:41,364.6,Baseline
10:03:45,364.6,Baseline
10:03:49,364.6,Baseline
10:03:53,364.6,Baseline
10:03:55,364.6,Baseline
10:03:57,364.6,Baseline
10:18:03,364.6,Baseline
09:31:39,364.7,Baseline
09:47:53,364.7,Baseline
09:48:11,364.7,Baseline
10:03:01,364.7,Baseline
10:03:39,364.7,Baseline
10:03:43,364.7,Baseline
09:31:43,364.8,Baseline
09:31:45,364.8,Baseline
09:31:47,364.8,Baseline
09:31:49,364.8,Baseline
09:31:51,364.8,Baseline
10:02:59,364.8,Baseline
10:03:33,364.8,Baseline
10:03:35,364.8,Baseline
10:03:37,364.8,Baseline
10:03:47,364.8,Baseline
10:13:39,364.8,Baseline
10:18:19,364.8,Baseline
09:31:53,364.9,Baseline
09:31:55,364.9,Baseline
09:31:57,364.9,Baseline
09:31:59,364.9,Baseline
09:32:01,364.9,Baseline
09:32:11,364.9,Baseline
09:32:13,364.9,Baseline
09:47:57,364.9,Baseline
10:02:53,364.9,Baseline
10:17:37,364.9,Baseline
10:17:59,364.9,Baseline
09:32:03,365,Baseline
09:32:05,365,Baseline
09:32:07,365,Baseline
09:32:09,365,Baseline
09:32:35,365,Baseline
09:32:37,365,Baseline
09:32:39,365,Baseline
10:18:11,365,Baseline
10:18:17,365,Baseline
09:32:15,365.1,Baseline
09:32:17,365.1,Baseline
09:32:19,365.1,Baseline
09:32:21,365.1,Baseline
09:32:23,365.1,Baseline
09:32:25,365.1,Baseline
09:32:33,365.1,Baseline
09:32:41,365.1,Baseline
09:32:43,365.1,Baseline
09:32:45,365.1,Baseline
09:32:47,365.1,Baseline
09:32:49,365.1,Baseline
09:32:55,365.1,Baseline
09:48:01,365.1,Baseline
10:18:13,365.1,Baseline
10:18:25,365.1,Baseline
09:32:27,365.2,Baseline
09:32:29,365.2,Baseline
09:32:31,365.2,Baseline
09:32:53,365.2,Baseline
09:47:51,365.2,Baseline
09:47:59,365.2,Baseline
10:02:55,365.2,Baseline
10:04:25,365.2,Baseline
09:32:51,365.3,Baseline
09:48:03,365.3,Baseline
10:17:11,365.3,Baseline
10:17:29,365.3,Baseline
10:17:35,365.3,Baseline
10:17:47,365.3,Baseline
10:17:49,365.3,Baseline
10:17:51,365.3,Baseline
10:18:09,365.3,Baseline
10:18:23,365.3,Baseline
09:46:31,365.4,Baseline
09:46:35,365.4,Baseline
10:18:15,365.4,Baseline
10:18:27,365.4,Baseline
09:32:57,365.5,Baseline
09:32:59,365.5,Baseline
09:33:01,365.5,Baseline
09:33:03,365.5,Baseline
09:46:21,365.5,Baseline
09:46:33,365.5,Baseline
09:46:39,365.5,Baseline
09:47:03,365.5,Baseline
10:17:39,365.5,Baseline
10:17:45,365.5,Baseline
10:17:55,365.5,Baseline
10:17:57,365.5,Baseline
09:33:05,365.6,Baseline
09:33:07,365.6,Baseline
09:33:09,365.6,Baseline
09:33:11,365.6,Baseline
09:33:19,365.6,Baseline
09:46:19,365.6,Baseline
09:46:23,365.6,Baseline
09:46:27,365.6,Baseline
09:46:37,365.6,Baseline
09:46:41,365.6,Baseline
09:46:49,365.6,Baseline
09:47:55,365.6,Baseline
10:17:31,365.6,Baseline
10:17:41,365.6,Baseline
10:17:43,365.6,Baseline
10:17:53,365.6,Baseline
10:18:07,365.6,Baseline
09:33:13,365.7,Baseline
09:33:15,365.7,Baseline
09:33:17,365.7,Baseline
09:44:01,365.7,Baseline
09:46:25,365.7,Baseline
09:46:29,365.7,Baseline
09:46:43,365.7,Baseline
09:46:45,365.7,Baseline
09:46:47,365.7,Baseline
09:46:51,365.7,Baseline
09:46:55,365.7,Baseline
09:46:59,365.7,Baseline
09:47:01,365.7,Baseline
10:17:33,365.7,Baseline
10:18:01,365.7,Baseline
10:18:05,365.7,Baseline
09:33:21,365.8,Baseline
09:33:25,365.8,Baseline
09:33:29,365.8,Baseline
09:43:43,365.8,Baseline
09:43:51,365.8,Baseline
09:43:53,365.8,Baseline
09:46:53,365.8,Baseline
09:47:25,365.8,Baseline
09:47:27,365.8,Baseline
09:47:47,365.8,Baseline
09:47:49,365.8,Baseline
10:16:45,365.8,Baseline
10:17:03,365.8,Baseline
10:17:19,365.8,Baseline
09:33:23,365.9,Baseline
09:33:27,365.9,Baseline
09:33:31,365.9,Baseline
09:43:45,365.9,Baseline
09:43:47,365.9,Baseline
09:43:49,365.9,Baseline
09:44:27,365.9,Baseline
09:44:29,365.9,Baseline
09:44:31,365.9,Baseline
09:45:55,365.9,Baseline
09:45:57,365.9,Baseline
09:45:59,365.9,Baseline
09:46:57,365.9,Baseline
09:47:05,365.9,Baseline
09:47:21,365.9,Baseline
09:47:35,365.9,Baseline
09:47:37,365.9,Baseline
09:47:43,365.9,Baseline
10:16:49,365.9,Baseline
10:16:53,365.9,Baseline
10:17:01,365.9,Baseline
10:17:05,365.9,Baseline
10:17:07,365.9,Baseline
10:17:23,365.9,Baseline
10:17:25,365.9,Baseline
10:17:27,365.9,Baseline
10:21:45,365.9,Baseline
09:33:33,366,Baseline
09:33:39,366,Baseline
09:33:45,366,Baseline
09:43:55,366,Baseline
09:43:59,366,Baseline
09:44:33,366,Baseline
09:44:35,366,Baseline
09:44:37,366,Baseline
09:44:39,366,Baseline
09:44:41,366,Baseline
09:44:47,366,Baseline
09:45:01,366,Baseline
09:47:13,366,Baseline
09:47:15,366,Baseline
09:47:17,366,Baseline
09:47:19,366,Baseline
09:47:39,366,Baseline
10:16:21,366,Baseline
10:16:25,366,Baseline
10:16:47,366,Baseline
10:16:55,366,Baseline
10:16:57,366,Baseline
10:17:17,366,Baseline
10:17:21,366,Baseline
10:20:51,366,Baseline
09:33:41,366.1,Baseline
09:33:43,366.1,Baseline
09:33:51,366.1,Baseline
09:43:37,366.1,Baseline
09:43:41,366.1,Baseline
09:43:57,366.1,Baseline
09:44:45,366.1,Baseline
09:44:49,366.1,Baseline
09:44:59,366.1,Baseline
09:46:11,366.1,Baseline
09:46:13,366.1,Baseline
09:46:15,366.1,Baseline
09:46:17,366.1,Baseline
09:47:07,366.1,Baseline
09:47:09,366.1,Baseline
09:47:23,366.1,Baseline
09:47:29,366.1,Baseline
09:47:31,366.1,Baseline
09:47:33,366.1,Baseline
09:47:41,366.1,Baseline
10:16:39,366.1,Baseline
10:17:15,366.1,Baseline
10:21:53,366.1,Baseline
09:33:37,366.2,Baseline
09:33:47,366.2,Baseline
09:33:49,366.2,Baseline
09:33:57,366.2,Baseline
09:43:39,366.2,Baseline
09:44:21,366.2,Baseline
09:44:51,366.2,Baseline
09:45:05,366.2,Baseline
09:46:01,366.2,Baseline
09:46:03,366.2,Baseline
09:46:05,366.2,Baseline
09:46:07,366.2,Baseline
09:46:09,366.2,Baseline
09:47:11,366.2,Baseline
10:16:23,366.2,Baseline
10:16:27,366.2,Baseline
10:16:37,366.2,Baseline
10:16:41,366.2,Baseline
10:16:43,366.2,Baseline
10:16:51,366.2,Baseline
10:16:59,366.2,Baseline
10:17:13,366.2,Baseline
10:21:59,366.2,Baseline
10:26:47,366.2,Baseline
10:43:45,366.2,Baseline
09:33:35,366.3,Baseline
09:33:53,366.3,Baseline
09:33:55,366.3,Baseline
09:33:59,366.3,Baseline
09:34:01,366.3,Baseline
09:34:03,366.3,Baseline
09:34:05,366.3,Baseline
09:43:05,366.3,Baseline
09:43:07,366.3,Baseline
09:43:09,366.3,Baseline
09:43:11,366.3,Baseline
09:44:07,366.3,Baseline
09:44:09,366.3,Baseline
09:44:11,366.3,Baseline
09:44:23,366.3,Baseline
09:44:25,366.3,Baseline
09:44:43,366.3,Baseline
09:45:03,366.3,Baseline
09:45:07,366.3,Baseline
09:45:11,366.3,Baseline
09:45:17,366.3,Baseline
09:47:45,366.3,Baseline
10:04:35,366.3,Baseline
10:15:29,366.3,Baseline
10:15:53,366.3,Baseline
10:16:11,366.3,Baseline
10:16:13,366.3,Baseline
10:16:15,366.3,Baseline
10:16:29,366.3,Baseline
10:16:31,366.3,Baseline
10:16:33,366.3,Baseline
10:17:09,366.3,Baseline
10:21:21,366.3,Baseline
10:21:27,366.3,Baseline
10:22:07,366.3,Baseline
09:34:07,366.4,Baseline
09:34:09,366.4,Baseline
09:34:11,366.4,Baseline
09:34:13,366.4,Baseline
09:34:15,366.4,Baseline
09:43:13,366.4,Baseline
09:44:03,366.4,Baseline
09:44:13,366.4,Baseline
09:44:15,366.4,Baseline
09:44:53,366.4,Baseline
09:44:55,366.4,Baseline
09:44:57,366.4,Baseline
09:45:09,366.4,Baseline
09:45:13,366.4,Baseline
09:45:15,366.4,Baseline
09:45:19,366.4,Baseline
09:45:21,366.4,Baseline
09:45:23,366.4,Baseline
09:45:35,366.4,Baseline
10:15:47,366.4,Baseline
10:16:07,366.4,Baseline
10:16:09,366.4,Baseline
10:20:33,366.4,Baseline
10:21:13,366.4,Baseline
09:34:17,366.5,Baseline
09:34:19,366.5,Baseline
09:34:21,366.5,Baseline
09:34:23,366.5,Baseline
09:34:25,366.5,Baseline
09:34:49,366.5,Baseline
09:34:51,366.5,Baseline
09:36:01,366.5,Baseline
09:43:03,366.5,Baseline
09:44:05,366.5,Baseline
09:44:17,366.5,Baseline
09:44:19,366.5,Baseline
09:45:25,366.5,Baseline
09:45:29,366.5,Baseline
09:45:37,366.5,Baseline
09:45:39,366.5,Baseline
09:45:47,366.5,Baseline
10:04:29,366.5,Baseline
10:04:37,366.5,Baseline
10:15:37,366.5,Baseline
10:15:41,366.5,Baseline
10:15:43,366.5,Baseline
10:15:49,366.5,Baseline
10:15:51,366.5,Baseline
10:15:57,366.5,Baseline
10:16:03,366.5,Baseline
10:16:17,366.5,Baseline
10:16:19,366.5,Baseline
10:20:55,366.5,Baseline
10:21:47,366.5,Baseline
10:21:55,366.5,Baseline
09:34:27,366.6,Baseline
09:34:29,366.6,Baseline
09:34:31,366.6,Baseline
09:34:53,366.6,Baseline
09:34:55,366.6,Baseline
09:34:59,366.6,Baseline
09:35:01,366.6,Baseline
09:35:03,366.6,Baseline
09:35:51,366.6,Baseline
09:36:03,366.6,Baseline
09:36:11,366.6,Baseline
09:43:15,366.6,Baseline
09:43:19,366.6,Baseline
09:43:31,366.6,Baseline
09:45:27,366.6,Baseline
09:45:31,366.6,Baseline
09:45:33,366.6,Baseline
09:45:43,366.6,Baseline
